wins,losses,inactive,hotStreak,tier,rank,puuid,matchId,season,champExperience,champLevel,championName,damageDealtToObjectives,damageDealtToTurrets,kills,deaths,assists,detectorWardsPlaced,doubleKills,dragonKills,firstTowerKill,firstTowerAssist,firstBloodAssist,firstBloodKill,goldEarned,individualPosition,magicDamageDealt,pentaKills,quadraKills,killingSprees,physicalDamageDealtToChampions,physicalDamageTaken,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,tripleKills,visionScore,wardsPlaced,totalMinionsKilled,win
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_5622508885,11,14332,15,Annie,2499,2499,10,3,6,1,1,0,False,False,True,False,11375,MIDDLE,87448,0,0,3,739,7109,27318,873,16257,2824,0,19,9,153,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_5622515878,11,11878,14,Annie,3194,374,7,3,2,2,1,0,False,False,False,True,8248,MIDDLE,54752,0,0,1,443,9228,14049,154,11238,325,0,28,8,120,True
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_5192445298,11,14469,15,Lux,937,436,7,3,5,5,1,1,False,False,False,False,10181,MIDDLE,124108,0,0,2,613,4910,24630,1239,19326,1157,0,27,9,162,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4998345018,10,8977,12,Janna,747,0,1,9,4,2,0,0,False,False,False,False,6355,UTILITY,26312,0,0,0,522,6174,5874,1572,14050,2044,0,32,17,29,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4988751249,10,5936,9,Veigar,509,0,2,7,1,2,0,0,False,False,False,False,4614,UTILITY,17976,0,0,0,774,6258,4986,0,11146,47,0,17,10,19,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4986945820,10,1116,3,Veigar,0,0,0,0,0,0,0,0,False,False,False,False,987,MIDDLE,1463,0,0,0,37,151,141,0,273,0,0,1,1,16,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4986943569,10,14750,16,Veigar,8794,3853,2,9,3,1,0,0,True,False,False,False,10354,MIDDLE,135795,0,0,0,332,12189,9963,0,23489,659,0,27,11,186,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4985100451,10,10059,13,Annie,986,0,2,6,5,1,0,0,False,False,False,False,6676,MIDDLE,51456,0,0,0,502,10854,11199,348,17768,650,0,21,7,91,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4977567169,10,9663,12,Veigar,577,0,1,9,1,1,0,0,False,False,False,False,6770,MIDDLE,73378,0,0,0,223,15652,7547,0,18899,1,0,18,8,122,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4977542297,10,11714,14,Annie,5696,2906,1,4,7,1,0,0,False,False,False,False,8499,MIDDLE,68820,0,0,0,321,6663,12123,370,12308,0,0,24,9,130,True
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4977398192,10,13464,15,Veigar,1004,758,1,8,10,2,0,0,False,False,False,False,9132,MIDDLE,109991,0,0,0,600,12305,14222,0,18600,1159,0,29,12,167,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4977417264,10,965,3,Veigar,0,0,0,0,0,0,0,0,False,False,False,False,886,MIDDLE,1556,0,0,0,0,102,109,0,102,0,0,0,1,12,True
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4975827854,10,10716,13,Veigar,5820,5820,6,2,10,1,1,0,False,False,False,False,9243,MIDDLE,79060,0,0,1,285,1018,10493,0,8618,794,0,13,6,123,True
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4975551911,10,17715,17,Veigar,12893,6063,7,8,11,2,1,0,False,False,False,False,12882,MIDDLE,162361,0,0,2,813,7135,17710,0,21686,2603,1,34,13,164,True
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4975482387,10,13914,15,Veigar,6537,3048,5,6,0,4,0,0,False,False,False,False,10715,MIDDLE,147907,0,0,1,543,12294,22061,0,18617,279,0,27,11,187,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4973981025,10,19842,18,Veigar,8727,3632,8,11,11,3,1,1,False,False,False,False,15363,MIDDLE,199225,0,0,3,1084,15302,33666,0,30520,1754,0,26,16,211,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4973657383,10,17196,17,Veigar,5547,3680,5,4,7,1,0,0,False,False,False,False,12848,MIDDLE,175616,0,0,2,295,7471,20018,0,19095,435,0,29,11,198,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4972150822,10,18977,18,Veigar,12575,3786,9,6,14,2,2,1,False,False,False,False,14984,MIDDLE,194482,0,0,1,666,6757,33367,0,22059,1238,0,37,14,212,False
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4972035685,10,16457,16,Veigar,13892,6344,6,6,11,3,0,0,True,False,False,False,12621,MIDDLE,122881,0,0,2,414,7276,16731,0,19342,3331,0,24,12,172,True
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4972035052,10,1116,3,Veigar,197,197,0,0,0,0,0,0,False,False,False,False,829,MIDDLE,1516,0,0,0,0,20,0,0,20,0,0,0,1,6,True
4,6,False,False,IRON,I,xEkv1u0DrpqE6_pb-SOzZYIaXo4vvMqClCD0sHp_ZV8HonYhTmCdhL8DEkAgFrgqIF_tr7DnbqM7JQ,EUW1_4972082604,10,7479,11,Lux,1275,631,2,5,5,3,0,1,False,False,False,False,7627,UTILITY,14726,0,0,0,607,3808,5302,1383,8433,55,0,41,17,15,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5664742703,12,20501,18,Zac,12998,188,5,8,18,2,1,2,False,True,False,False,14482,JUNGLE,133605,0,0,2,1781,24200,25507,0,56064,46085,0,19,5,48,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5660863416,12,21229,18,Lux,5000,1478,19,13,14,1,1,2,False,True,False,False,19383,MIDDLE,163311,0,0,3,2670,17983,56598,3677,31499,4536,1,40,15,147,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5660656087,12,19147,18,Chogath,1848,1243,13,8,16,1,0,0,False,False,False,False,14368,MIDDLE,119979,0,0,4,2160,14458,34336,0,44941,11601,0,23,9,152,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5660589022,12,15395,16,Chogath,3301,3301,1,9,9,2,0,0,False,False,False,False,10782,MIDDLE,90508,0,0,0,1856,13964,18145,0,28048,3546,0,21,12,164,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5660425133,12,17675,17,Draven,15013,5340,16,13,9,0,0,0,True,False,False,False,17909,BOTTOM,1321,0,0,6,33614,20313,34776,0,33642,1734,0,18,11,162,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5660326926,12,10534,13,Chogath,7579,3399,11,2,2,0,2,0,False,False,False,False,10376,MIDDLE,57286,0,0,3,1403,7877,18402,0,14562,3580,0,13,8,113,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5660213542,12,17181,17,Chogath,12491,1715,9,13,14,2,0,1,False,False,True,False,12657,MIDDLE,99360,0,0,2,1894,34931,28382,0,43159,6638,0,22,13,114,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5658580278,12,5764,9,Cassiopeia,84,0,2,11,1,1,0,0,False,False,False,False,4837,MIDDLE,25396,0,0,0,648,9755,7845,0,13584,953,0,8,6,68,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5656170556,12,19619,18,Teemo,8526,3182,9,16,11,0,1,0,False,False,False,True,17176,TOP,190748,0,0,2,2312,23218,31058,0,38516,2810,0,22,13,214,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5656049499,12,15313,16,Xerath,3010,942,9,11,12,2,0,0,False,False,False,False,10879,MIDDLE,102752,0,0,1,771,23132,28837,0,27511,1996,0,21,13,121,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5655874891,12,22863,18,Cassiopeia,19850,1927,11,21,12,2,0,0,False,False,False,True,17275,MIDDLE,148252,0,0,2,1818,19782,34733,0,63053,13656,0,41,14,149,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5655779291,12,9821,12,Sett,3999,3999,5,4,2,1,0,0,False,False,False,True,8403,TOP,0,0,0,1,8285,13482,11137,0,18527,876,0,10,5,115,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5646140288,11,10274,13,Sett,14887,1683,3,5,5,2,0,0,False,False,False,False,7024,TOP,0,0,0,1,4708,11106,5060,0,14194,918,0,17,8,91,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5646079804,11,21065,18,Nasus,17521,11221,11,5,9,0,1,0,False,False,False,False,16634,TOP,17525,0,0,3,23240,27124,28538,0,52985,12097,0,18,9,203,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5645781498,11,9987,13,Cassiopeia,516,369,1,10,4,3,0,0,False,False,False,False,7434,MIDDLE,43265,0,0,0,761,8663,11643,0,25078,2638,0,21,13,106,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5645727207,11,1287,4,Cassiopeia,0,0,1,0,0,0,0,0,False,False,False,True,1375,MIDDLE,1529,0,0,0,132,462,966,0,967,88,0,1,1,14,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5644525777,11,12907,14,Xerath,0,0,4,11,7,0,0,0,False,False,True,False,7817,JUNGLE,81042,0,0,0,819,6217,17384,0,24586,0,0,13,8,77,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5644523171,11,8794,12,XinZhao,14909,457,2,10,7,0,0,0,True,False,False,False,7535,JUNGLE,10693,0,0,0,8697,23470,10110,0,33384,8969,0,15,5,19,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5644452437,11,6403,10,Olaf,4913,0,1,10,3,1,0,0,False,False,False,False,5257,JUNGLE,3953,0,0,0,5512,13616,7338,0,18889,3420,0,12,6,17,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5644325716,11,22867,18,Darius,6309,5367,2,17,13,0,0,0,False,False,False,False,13533,TOP,115,0,0,0,11074,29187,12182,0,53212,6451,0,27,12,184,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5644278392,11,21129,18,Yorick,17044,13717,3,11,8,2,0,0,True,False,False,False,15515,TOP,43556,0,0,0,22605,35395,36050,0,54850,13661,0,22,14,251,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5644221764,11,17197,17,Khazix,33900,518,4,11,12,2,1,2,False,False,False,False,12120,JUNGLE,6001,0,0,1,19120,22258,21952,0,35816,9968,0,24,11,45,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5642189267,11,13954,15,Sett,11384,6637,5,11,7,2,1,0,False,True,False,False,10933,TOP,0,0,0,1,11850,15650,13485,0,35462,1553,0,26,13,105,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5642184990,11,9868,12,Sett,18703,5465,7,4,4,0,1,0,False,False,True,False,9603,TOP,0,0,0,2,11928,16045,13208,0,18003,1513,0,11,5,103,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5642107660,11,17047,17,Sett,15316,13978,7,5,12,2,1,0,False,False,False,False,14682,TOP,0,0,0,3,22737,14514,28693,0,42744,5017,0,21,11,173,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5642057923,11,20919,18,Khazix,10586,1494,23,8,16,1,1,2,True,False,False,True,18057,JUNGLE,7859,0,0,4,43187,21180,46468,0,37851,11975,1,20,3,52,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5630698676,11,4754,8,Jinx,1634,0,1,8,1,0,0,0,False,False,False,False,6146,BOTTOM,258,0,0,0,1831,6075,2090,0,12467,465,0,1,1,45,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5630710896,11,13184,15,Sett,10047,6380,19,6,6,1,2,0,True,False,False,False,15308,TOP,293,0,0,4,21560,27271,30231,0,31773,4616,0,12,6,136,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5630459959,11,14797,16,Tryndamere,6858,2600,4,9,11,0,0,0,False,False,False,False,11991,MIDDLE,143,0,0,2,11967,24120,13139,0,30594,4742,0,5,2,122,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5630492590,11,11389,13,Veigar,397,397,2,6,5,0,0,0,False,False,False,False,7607,MIDDLE,71334,0,0,1,597,9447,8701,0,13487,1075,0,9,5,118,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5309528563,11,12315,14,Sett,12313,7508,12,6,6,1,1,2,False,False,False,True,12265,MIDDLE,0,0,0,3,16099,14936,19229,0,27733,7750,0,13,9,136,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5309361025,11,19658,18,Tryndamere,17674,7130,6,8,6,2,0,1,False,False,True,False,13829,TOP,866,0,0,1,24393,29736,25260,0,48263,12753,0,23,12,228,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5299371470,11,12473,14,Camille,1964,1964,4,8,6,1,0,0,False,False,False,False,8995,TOP,976,0,0,1,8253,17066,10779,0,26911,3639,0,13,9,119,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5261344093,11,17461,17,Irelia,724,27,9,21,24,1,0,0,False,False,False,False,14526,MIDDLE,12067,0,0,1,15214,24251,24015,0,44814,5162,0,24,14,129,False
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5261179123,11,17683,17,Irelia,8246,7306,12,6,7,1,2,1,True,False,False,False,14989,MIDDLE,14586,0,0,4,15127,19488,19953,0,32371,7080,1,23,11,164,True
5,7,False,False,IRON,I,aeU7Txk2Vz2DUw-xTN_9fNbjBMIJPTtCMjvFlv0jAv2eXYSSCetoPOv1h403ik07ZhtggZziu__zMQ,EUW1_5245347545,11,15022,16,Xerath,4536,3955,7,10,6,2,1,0,False,False,False,False,12110,MIDDLE,132683,0,0,2,401,6485,28488,0,27991,1982,0,22,11,159,False
